0,-53.38077,-60.34084,-30.89076,-21.31656,-8.563193,-7.159075,-8.16741,-8.776983,-10.51998,-10.57707,-9.855221,-7.816661,-7.987862,-7.04628,-4.656112,-3.862304,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,0,-1.883114,-1.846383,-1.703088,0.1314365,265.5085,269.1981,-1.828482,-1.825785,-2.201174,-1.674618,-2.103549,-2.962682,-1.792831,-1.782152,-1.806921,-2.146272,25,25,25,25,25,25,25,25,26,25,26,25,26,25,26,26,0,-51.13975,-2.30259,1.149923,-39.57087,-1.165696,-0.3823739,-0.7749938,-0.8776462,-0.3699191,-0.2428836,-0.3576598,-0.1215959,-0.8810109,-0.5559897,-0.3321823,-12.7572,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
1,-53.14032,-60.09898,-27.93734,-16.68821,-5.546453,-6.912252,-6.636045,-7.272347,-8.911602,-9.470725,-8.549789,-8.447029,-7.868646,-6.568867,-4.178582,-3.500142,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1,-2.555586,-1.450997,-1.964927,-0.1271134,265.3769,270.9191,-1.959077,-1.695433,-2.460014,-2.962058,-1.709368,-2.154453,-2.176767,-2.671517,-2.28862,-2.259087,25,25,25,25,25,25,25,25,26,25,26,25,26,25,26,26,1,-50.2205,-2.686316,1.788873,-40.08639,0.1292444,0.5095134,0.0009503443,-0.4394829,-0.2462764,0.4827107,0.3575221,-0.1215959,-0.9910775,-0.2224957,0.2211429,-13.45928,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
2,-53.02008,-61.17632,-27.69122,-19.73318,-7.718504,-8.022958,-7.1465,-8.776983,-9.159044,-9.71658,-7.956413,-7.942734,-7.034123,-5.733395,-4.059199,-4.224462,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2,-2.017608,-2.241821,-2.619528,1.036362,265.3769,270.1815,-0.2613158,-2.607886,-2.071754,-2.318338,-1.972157,-2.154453,-1.024956,-2.449236,-2.409044,-3.274395,25,25,25,25,25,25,25,25,26,25,26,25,26,25,26,26,2,-50.45031,-2.558353,1.022133,-38.2821,-0.2592377,0.6369258,-0.9043176,-1.206266,-0.3699191,-0.001017767,0.1191281,-0.1215959,-0.4407543,-0.8894837,-0.5535129,-12.7572,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
3,-50.61554,-60.45091,-26.33757,-17.0536,-6.270474,-6.788841,-6.253204,-6.770801,-8.04555,-8.610232,-7.719062,-6.681997,-6.080383,-4.06107,-3.223521,-2.413658,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3,-2.017608,-2.505411,-1.441249,1.682737,265.2453,271.165,-2.220274,-2.738237,-1.165811,-1.674618,-2.760513,-1.211522,-1.664852,-2.226959,-2.168195,-1.920649,25,25,25,25,25,25,25,25,26,25,26,25,26,25,26,26,3,-50.2205,-2.558353,0.5109217,-34.41576,-0.2592377,-0.1275484,-0.2576982,0.1082172,-1.111774,-0.4847462,-6.862706E-05,0.242158,0.1095689,-0.7783192,-0.1108532,-12.05513,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
4,-49.65372,-59.9673,-25.23003,-14.61763,-6.391143,-7.282488,-8.039796,-7.523119,-8.169273,-8.24145,-6.176282,-6.808071,-5.245861,-3.344278,-2.865373,-2.413658,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4,-2.152103,-2.373616,-2.226766,0.2606592,265.5085,269.9357,-1.828482,-1.956133,-1.554071,-1.932106,-1.709368,-1.750342,-2.048788,-1.670808,-1.445647,-2.259087,25,25,25,25,25,25,25,25,26,25,26,25,26,25,26,26,4,-49.87577,-2.046718,1.533244,-46.53027,-0.5182258,0.7643381,0.388922,-0.4394829,-0.9881318,-1.452203,-0.9536445,-0.3640974,-0.1105578,-1.000648,-0.7748436,-12.52318,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
5,-48.33122,-59.60459,-23.13803,-13.76504,-3.857095,-7.652722,-7.018887,-7.146961,-7.798108,-8.487306,-5.345553,-6.681997,-3.934467,-4.419467,-2.745991,-3.137981,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5,-1.883114,-1.846434,-2.09585,0.389935,265.3769,269.321,-1.436689,-1.956133,-2.460014,-2.06085,-2.23494,-2.827977,-1.408892,-2.338098,-2.649894,-2.935957,25,25,25,25,25,25,25,25,26,25,26,25,26,25,26,26,5,-49.41615,-2.046718,1.149873,-38.15321,-1.295245,-0.2549612,0.0009503443,-0.3299429,-0.2462764,-0.3638149,-0.9536445,-0.4853498,-0.3306877,-0.2224957,-0.7748436,-12.99123,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
6,-47.48962,-60.81361,-21.90743,-12.42525,-4.098431,-7.282488,-6.763659,-6.269257,-7.303223,-7.380959,-5.226879,-5.42126,-4.172903,-3.344278,-2.149077,-2.172219,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,6,-2.017608,-2.110025,-2.881367,0.5192107,264.1926,270.0586,-1.044899,-1.174032,-2.589435,-1.545874,-3.023302,-1.615637,-1.408892,-1.782152,-2.649894,-3.048772,25,25,25,25,25,25,25,25,26,25,26,25,26,25,26,26,6,-50.2205,-2.686261,0.7665021,-37.25107,-0.7772685,-0.0001364515,-0.6456699,0.2177573,-0.1226337,-0.4847462,-0.4768565,-0.7278514,-0.4407543,-0.8894837,-0.8855074,-12.87422,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
7,-47.85031,-59.9673,-20.92296,-12.18165,-3.615758,-5.801548,-6.253203,-5.642325,-6.684617,-5.537045,-5.226879,-4.286598,-3.81525,-2.50802,-2.387843,-2.413658,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7,-1.345136,-2.373616,-1.441249,0.7777605,265.5085,271.0421,-1.044947,-2.607886,-1.554071,-2.833313,-2.366332,-1.480932,-1.792831,-1.559464,-2.28862,-2.710334,25,25,25,25,25,25,25,25,26,25,26,25,26,25,26,26,7,-50.68011,-2.81417,1.277663,-31.32269,-0.1297982,-0.5097859,-1.162914,-1.096726,0.6192212,0.1199135,-0.4768565,-0.1215959,-0.3306877,-0.5559897,-0.4428476,-12.87422,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
8,-51.09645,-60.0882,-22.03049,-15.22662,-5.063788,-6.418606,-5.742749,-4.890007,-5.818566,-5.537045,-4.040123,-4.664818,-3.219163,-2.030159,-1.552164,-1.568617,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,8,-2.555586,-2.241821,-2.357689,-0.2564405,265.1137,271.5338,-2.220322,-1.825785,-1.683492,-2.833313,-1.972157,-1.750342,-2.048788,-1.559464,-2.04777,-2.597525,25,25,25,25,25,25,25,25,26,25,26,25,26,25,26,26,8,-50.79503,-3.197897,0.7665021,-33.51361,-0.3887863,1.019163,0.001001714,-0.3299364,-0.3699191,0.3617762,0.3575221,-0.606599,-0.5508177,-1.000648,-0.4428476,-12.87422,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
9,-48.57167,-59.12098,-20.7999,-12.30345,-3.133073,-5.678135,-4.977066,-5.266165,-5.447402,-6.151683,-3.446123,-4.916966,-2.742292,-3.583209,-1.79093,-3.741581,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,9,-1.748619,-1.97823,-3.535962,0.9070362,266.0349,270.4274,-1.436739,-1.825785,-1.812913,-2.318338,-1.709368,-2.962682,-1.408892,-2.338098,-1.927346,-2.710334,25,25,25,25,25,25,25,25,26,25,26,25,26,25,26,26,9,-50.68011,-1.790901,0.7665021,-42.40618,-0.5182804,0.2546883,-0.5162946,-0.7680997,-0.8644891,-0.7266121,-6.862706E-05,0.1209056,-0.5508177,-0.2224957,-0.7748436,-12.99123,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
