0,-31.50504,-68.0799,-15.63141,-11.45086,-3.012399,-6.048369,-5.615133,-4.890007,-5.076237,-3.81536,-4.752175,-3.656228,-4.172954,-3.22486,-4.178633,-3.741575,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,0,-2.017612,-3.164339,-2.750425,13.05891,282.0893,265.8791,-2.220284,-2.477557,-1.942396,-2.704624,-2.629096,-2.289229,-2.176725,-2.560379,-3.130906,-3.161584,25,25,25,25,25,25,25,25,26,25,26,25,26,25,26,25,0,-71.70806,-2.430501,-1.278089,-29.6473,-0.7772709,0.509511,-0.2576517,-0.4394411,-0.2462776,-0.8475562,-0.2384642,0.1208414,0.2196772,0.110998,-0.4429102,-14.758,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
1,-31.86578,-68.20082,-16.24671,-12.30345,-4.460441,-5.924958,-4.849452,-4.639234,-4.828794,-4.307635,-3.802598,-3.278007,-3.696085,-3.822187,-3.701103,-3.862294,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1,-2.152106,-4.086907,-3.143187,13.31746,282.484,265.6332,-1.828491,-3.650709,-2.330658,-1.93216,-2.760487,-2.289229,-2.432686,-3.894055,-3.130906,-3.612837,25,25,25,25,25,25,25,25,26,25,26,25,26,25,26,25,1,-71.47825,-3.709589,-2.04483,-28.4874,-0.2592939,-0.0001388594,-1.16292,-1.425305,0.000414973,-0.00103061,0.1191269,0.1208414,-0.4407093,-1.222979,-0.4429102,-13.47108,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
2,-34.99224,-69.41006,-15.75447,-14.13043,-4.33976,-8.269779,-5.997974,-6.770801,-5.942286,-5.782899,-4.277473,-4.790891,-4.411389,-4.897375,-4.178633,-3.862294,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2,-3.228063,-3.296186,-2.357669,13.31746,282.3524,265.3874,-3.526256,-2.868608,-2.718919,-2.704624,-2.497704,-2.423934,-3.584496,-2.893798,-2.288623,-3.274399,25,25,25,25,25,25,25,25,26,25,26,25,26,25,26,25,2,-71.59316,-3.709589,-2.683781,-27.97189,-0.7772709,-0.0001388594,-0.1283278,0.108259,-0.2468262,-0.1219619,-0.3576609,0.6058445,-0.2205794,-0.667155,-0.2215795,-13.47108,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
3,-37.8782,-68.32175,-17.10812,-15.34842,-5.305118,-8.269779,-5.997974,-6.520028,-4.828794,-4.307635,-3.446116,-3.530154,-3.45765,-3.822187,-3.820485,-2.896532,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3,-2.959074,-3.032595,-3.012213,13.18818,282.6156,263.9122,-2.350882,-1.825804,-3.236601,-2.833368,-3.286066,-4.040389,-2.688643,-3.116076,-3.371276,-3.725645,25,25,25,25,25,25,25,25,26,25,26,25,26,25,26,25,3,-71.36334,-2.686318,-1.78925,-27.06974,-1.165753,-0.1275516,0.2596447,-0.2203611,0.000414973,-0.8475562,-0.2384642,-0.0004109597,-0.1105161,-0.3336608,-0.7749047,-13.93905,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
4,-39.32118,-69.16822,-19.93848,-17.2972,-8.925198,-9.627308,-8.295021,-7.523118,-5.942286,-5.414117,-4.277473,-4.790891,-3.815302,-4.180584,-3.462337,-3.741575,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4,-2.55559,-2.505414,-2.881296,12.92963,282.0893,265.0186,-2.350882,-2.347206,-2.589499,-2.060904,-3.811638,-2.558638,-2.688643,-3.004937,-3.371276,-4.402522,25,25,25,25,25,25,25,25,26,25,26,25,26,25,26,25,4,-71.24844,-2.942136,-1.022509,-27.58525,-1.165753,-0.6372011,0.0009968984,-0.4394411,-0.2468262,0.240832,-0.7152521,-0.9704204,-0.4407093,-0.5559903,-0.7749047,-14.29003,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
5,-37.03646,-68.44267,-17.96953,-15.34842,-6.873815,-9.380485,-6.89127,-6.520028,-5.571123,-5.168262,-4.514825,-4.160522,-3.099998,-4.53898,-3.10419,-3.500133,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5,-2.421095,-3.164391,-2.750374,12.80035,281.826,265.7561,-2.350882,-2.607905,-2.330658,-3.348344,-3.023277,-2.423934,-2.176725,-3.894055,-3.010721,-3.500022,25,25,25,25,25,25,25,25,26,25,26,25,26,25,26,25,5,-71.47825,-3.070045,-1.405879,-26.03872,-0.3887358,-0.2549636,-0.1283278,0.4368791,0.6185172,-0.3638278,-1.072843,-0.9704204,-0.2205794,-0.2224962,-0.553574,-14.758,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
6,-35.95423,-69.16822,-18.95401,-16.20101,-7.95984,-9.750721,-6.89127,-6.520028,-5.32368,-4.553625,-3.921425,-4.286596,-2.861562,-3.822187,-2.387894,-3.017252,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,6,-2.824579,-2.110027,-3.143135,12.92963,282.0893,266.1249,-2.350882,-1.825804,-3.107181,-3.2196,-2.629096,-2.558638,-2.432686,-2.560379,-2.288623,-3.161584,25,25,25,25,25,25,25,25,26,25,26,25,26,25,26,25,6,-71.59316,-3.325862,-0.8947187,-26.42535,-0.9067119,-0.764666,0.0009968984,-0.3299011,-0.2468262,-0.2428965,-0.3576609,0.1208414,-0.4407093,-0.3336608,0.1104165,-14.40702,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
7,-33.30876,-67.83807,-19.20013,-16.9318,-8.321844,-8.516603,-6.380815,-5.642324,-4.952516,-3.938428,-4.752175,-4.034449,-3.696085,-3.22486,-3.58172,-2.896532,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7,-2.421095,-2.373618,-3.666814,13.576,282.3524,265.7561,-1.828488,-2.607905,-3.236601,-2.962112,-2.760487,-3.501569,-2.048747,-3.560635,-3.251091,-3.048775,25,25,25,25,25,25,25,25,26,25,26,25,26,25,26,25,7,-72.16769,-4.477042,-1.278089,-27.19862,-0.1297477,0.1272217,0.0009968984,-0.1108211,0.2476558,0.4826979,0.1191269,-0.4854141,-0.9910325,-0.667155,-0.4429102,-14.52401,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
8,-36.55547,-68.44267,-17.96953,-16.07921,-7.839172,-9.750721,-7.529339,-6.018481,-5.942286,-4.430704,-3.802598,-3.151933,-3.219214,-4.061118,-3.342955,-2.896532,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,8,-2.421095,-3.164391,-3.012213,12.80035,282.0893,265.3873,-2.350879,-3.520361,-2.589499,-2.060904,-2.891885,-2.693343,-2.816622,-3.671774,-3.73183,-3.951275,25,25,25,25,25,25,25,25,26,25,26,25,26,25,26,25,8,-71.47825,-2.814227,-2.428201,-23.20341,-0.7772179,0.2546337,-0.3869756,-0.9871958,-0.3704465,0.3617633,0.2383237,0.363343,-0.2205794,-0.5559903,-0.4429102,-14.17304,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
9,-34.75174,-69.16822,-17.23118,-16.07921,-7.115164,-10.73801,-8.295021,-8.651593,-6.808336,-7.749739,-6.294956,-5.043038,-4.530606,-5.016842,-3.939868,-3.620852,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,9,-3.093568,-2.769004,-2.357618,13.70528,281.9576,265.5102,-2.873266,-2.477557,-2.330609,-2.060904,-2.497704,-3.232163,-3.200561,-2.893798,-2.649897,-3.500022,25,25,25,25,25,25,25,25,26,25,26,25,26,25,26,25,9,-71.47825,-3.965407,-2.17262,-25.90984,-1.036206,-0.1276038,0.6476171,0.1082076,-0.2468262,-0.3638278,0.1191269,0.1208414,-0.330646,-1.111814,-1.106901,-13.47108,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
