Distance on line [m], x-coordinate [m], y-coordinate [m], Vorticity [1/s]
0,0.004086167515,0.00636934872,-9.885668136
1.218728012e-05,0.004086167515,0.006381536,-9.054146824
2.437456024e-05,0.004086167515,0.00639372328,-8.222625511
3.656184036e-05,0.004086167515,0.00640591056,-7.391104199
4.874912049e-05,0.004086167515,0.00641809784,-6.559582886
6.093640061e-05,0.004086167515,0.00643028512,-5.728061573
7.312368073e-05,0.004086167515,0.0064424724,-4.896540261
8.531096085e-05,0.004086167515,0.00645465968,-4.11466601
9.749824097e-05,0.004086167515,0.006466846961,-3.0769623
0.0001096855211,0.004086167515,0.006479034241,-1.571845137
0.0001218728012,0.004086167515,0.006491221521,-0.08634387877
0.0001340600813,0.004086167515,0.006503408801,1.399637432
0.0001462473615,0.004086167515,0.006515596081,2.884882631
0.0001584346416,0.004086167515,0.006527783361,4.370127831
0.0001706219217,0.004086167515,0.006539970641,5.85537303
0.0001828092018,0.004086167515,0.006552157921,7.340618229
0.0001949964819,0.004086167515,0.006564345202,8.825863428
0.0002071837621,0.004086167515,0.006576532482,10.29239164
0.0002193710422,0.004086167515,0.006588719762,11.78789866
0.0002315583223,0.004086167515,0.006600907042,14.04874777
0.0002437456024,0.004086167515,0.006613094322,16.41641941
0.0002559328825,0.004086167515,0.006625281602,18.78425304
0.0002681201627,0.004086167515,0.006637468882,21.14723069
0.0002803074428,0.004086167515,0.006649656162,23.51020834
0.0002924947229,0.004086167515,0.006661843443,25.87318599
0.000304682003,0.004086167515,0.006674030723,28.23616364
0.0003168692832,0.004086167515,0.006686218003,30.59914129
0.0003290565633,0.004086167515,0.006698405283,32.96211894
0.0003412438434,0.004086167515,0.006710592563,35.68863954
0.0003534311235,0.004086167515,0.006722779843,35.73143441
0.0003656184036,0.004086167515,0.006734967123,33.85591731
0.0003778056838,0.004086167515,0.006747154403,32.03263398
0.0003899929639,0.004086167515,0.006759341683,30.24042246
0.000402180244,0.004086167515,0.006771528964,28.44821093
0.0004143675241,0.004086167515,0.006783716244,26.65599941
0.0004265548042,0.004086167515,0.006795903524,24.86378789
0.0004387420844,0.004086167515,0.006808090804,23.07157637
0.0004509293645,0.004086167515,0.006820278084,21.27936485
0.0004631166446,0.004086167515,0.006832465364,19.54310955
0.0004753039247,0.004086167515,0.006844652644,17.56075248
0.0004874912049,0.004086167515,0.006856839924,14.83042966
0.000499678485,0.004086167515,0.006869027205,12.08065005
0.0005118657651,0.004086167515,0.006881214485,9.322493095
0.0005240530452,0.004086167515,0.006893401765,6.567598361
0.0005362403253,0.004086167515,0.006905589045,3.812703628
0.0005484276055,0.004086167515,0.006917776325,1.057808894
0.0005606148856,0.004086167515,0.006929963605,-1.697085839
0.0005728021657,0.004086167515,0.006942150885,-4.451980573
0.0005849894458,0.004086167515,0.006954338165,-7.211624676
0.0005971767259,0.004086167515,0.006966525446,-9.992366086
0.0006093640061,0.004086167515,0.006978712726,-12.27013167
0.0006215512862,0.004086167515,0.006990900006,-14.40423456
0.0006337385663,0.004086167515,0.007003087286,-16.53123859
0.0006459258464,0.004086167515,0.007015274566,-18.66414233
0.0006581131266,0.004086167515,0.007027461846,-20.79704607
0.0006703004067,0.004086167515,0.007039649126,-22.92994981
0.0006824876868,0.004086167515,0.007051836406,-25.06285355
0.0006946749669,0.004086167515,0.007064023687,-27.19575729
0.000706862247,0.004086167515,0.007076210967,-29.32866103
