Distance on line [m], x-coordinate [m], y-coordinate [m], Vorticity [1/s]
0,0.008105626523,0.004249799387,-3.512762849
1.83205292e-05,0.008105626523,0.004268119916,-3.532356155
3.664105839e-05,0.008105626523,0.004286440445,-3.553218745
5.496158759e-05,0.008105626523,0.004304760975,-3.566372077
7.328211678e-05,0.008105626523,0.004323081504,-3.446096584
9.160264598e-05,0.008105626523,0.004341402033,-3.307119777
0.0001099231752,0.008105626523,0.004359722562,-3.168363141
0.0001282437044,0.008105626523,0.004378043091,-3.029606505
0.0001465642336,0.008105626523,0.004396363621,-2.890849868
0.0001648847628,0.008105626523,0.00441468415,-2.744213553
0.000183205292,0.008105626523,0.004433004679,-2.679634717
0.0002015258212,0.008105626523,0.004451325208,-3.596405797
0.0002198463503,0.008105626523,0.004469645737,-4.561191003
0.0002381668795,0.008105626523,0.004487966267,-5.525976209
0.0002564874087,0.008105626523,0.004506286796,-6.490761414
0.0002748079379,0.008105626523,0.004524607325,-7.45554662
0.0002931284671,0.008105626523,0.004542927854,-8.42347727
0.0003114489963,0.008105626523,0.004561248383,-9.311861671
0.0003297695255,0.008105626523,0.004579568912,-9.573738333
0.0003480900547,0.008105626523,0.004597889442,-9.842913832
0.0003664105839,0.008105626523,0.004616209971,-10.11208933
0.0003847311131,0.008105626523,0.0046345305,-10.38126483
0.0004030516423,0.008105626523,0.004652851029,-10.65044033
0.0004213721715,0.008105626523,0.004671171558,-10.91969195
0.0004396927007,0.008105626523,0.004689492088,-11.13180185
0.0004580132299,0.008105626523,0.004707812617,-11.05500657
0.0004763337591,0.008105626523,0.004726133146,-10.99253818
0.0004946542883,0.008105626523,0.004744453675,-10.93006979
0.0005129748175,0.008105626523,0.004762774204,-10.86760139
0.0005312953467,0.008105626523,0.004781094734,-10.805133
0.0005496158759,0.008105626523,0.004799415263,-10.74211159
0.0005679364051,0.008105626523,0.004817735792,-10.13320706
0.0005862569343,0.008105626523,0.004836056321,-7.819381849
0.0006045774635,0.008105626523,0.00485437685,-5.627718602
0.0006228979926,0.008105626523,0.00487269738,-3.436055356
0.0006412185218,0.008105626523,0.004891017909,-1.244392109
0.000659539051,0.008105626523,0.004909338438,0.9478344995
0.0006778595802,0.008105626523,0.004927658967,3.15859649
0.0006961801094,0.008105626523,0.004945979496,4.376224077
0.0007145006386,0.008105626523,0.004964300026,3.736744205
0.0007328211678,0.008105626523,0.004982620555,3.250309686
0.000751141697,0.008105626523,0.005000941084,2.763875167
0.0007694622262,0.008105626523,0.005019261613,2.277440647
0.0007877827554,0.008105626523,0.005037582142,1.793140866
0.0008061032846,0.008105626523,0.005055902672,1.349149469
0.0008244238138,0.008105626523,0.005074223201,-0.2458603774
0.000842744343,0.008105626523,0.00509254373,-3.123261696
0.0008610648722,0.008105626523,0.005110864259,-5.893600493
0.0008793854014,0.008105626523,0.005129184788,-8.66393929
0.0008977059306,0.008105626523,0.005147505318,-11.43427809
0.0009160264598,0.008105626523,0.005165825847,-14.21023436
0.000934346989,0.008105626523,0.005184146376,-17.08597031
0.0009526675182,0.008105626523,0.005202466905,-17.74765356
0.0009709880474,0.008105626523,0.005220787434,-16.97151063
0.0009893085766,0.008105626523,0.005239107964,-16.3025248
0.001007629106,0.008105626523,0.005257428493,-15.63353897
0.001025949635,0.008105626523,0.005275749022,-14.96455314
0.001044270164,0.008105626523,0.005294069551,-14.29989098
0.001062590693,0.008105626523,0.00531239008,-13.71845295
0.001080911223,0.008105626523,0.005330710609,-11.40342466
0.001099231752,0.008105626523,0.005349031139,-8.469689221
0.001117552281,0.008105626523,0.005367351668,-5.569002563
0.00113587281,0.008105626523,0.005385672197,-2.668315904
0.001154193339,0.008105626523,0.005403992726,0.2323707544
0.001172513869,0.008105626523,0.005422313255,3.138732619
0.001190834398,0.008105626523,0.005440633785,6.170736751
0.001209154927,0.008105626523,0.005458954314,6.253557044
0.001227475456,0.008105626523,0.005477274843,5.824939695
0.001245795985,0.008105626523,0.005495595372,5.405912565
0.001264116514,0.008105626523,0.005513915901,4.986885435
0.001282437044,0.008105626523,0.005532236431,4.567858304
0.001300757573,0.008105626523,0.00555055696,4.150125437
0.001319078102,0.008105626523,0.005568877489,3.763524124
0.001337398631,0.008105626523,0.005587198018,2.182913492
0.00135571916,0.008105626523,0.005605518547,0.524047955
0.00137403969,0.008105626523,0.005623839077,-1.134817582
0.001392360219,0.008105626523,0.005642159606,-2.793683118
0.001410680748,0.008105626523,0.005660480135,-4.452548655
0.001429001277,0.008105626523,0.005678800664,-6.111577764
0.001447321806,0.008105626523,0.005697121193,-7.766046278
0.001465642336,0.008105626523,0.005715441723,-8.808734783
0.001483962865,0.008105626523,0.005733762252,-9.852675632
0.001502283394,0.008105626523,0.005752082781,-10.89661648
0.001520603923,0.008105626523,0.00577040331,-11.94055733
0.001538924452,0.008105626523,0.005788723839,-12.98449818
0.001557244982,0.008105626523,0.005807044369,-14.02843903
0.001575565511,0.008105626523,0.005825364898,-14.91125777
0.00159388604,0.008105626523,0.005843685427,-13.56213326
0.001612206569,0.008105626523,0.005862005956,-12.2996398
0.001630527098,0.008105626523,0.005880326485,-11.03795385
0.001648847628,0.008105626523,0.005898647015,-9.776267896
0.001667168157,0.008105626523,0.005916967544,-8.514581942
0.001685488686,0.008105626523,0.005935288073,-7.242837034
0.001703809215,0.008105626523,0.005953608602,-6.435816668
0.001722129744,0.008105626523,0.005971929131,-8.133256572
0.001740450274,0.008105626523,0.005990249661,-9.695890578
0.001758770803,0.008105626523,0.00600857019,-11.25565797
0.001777091332,0.008105626523,0.006026890719,-12.81542537
0.001795411861,0.008105626523,0.006045211248,-14.37519277
0.00181373239,0.008105626523,0.006063531777,-15.93588046
0.00183205292,0.008105626523,0.006081852307,-17.47996258
0.001850373449,0.008105626523,0.006100172836,-18.98015952
0.001868693978,0.008105626523,0.006118493365,-20.48289999
0.001887014507,0.008105626523,0.006136813894,-21.9857174
0.001905335036,0.008105626523,0.006155134423,-23.48853482
0.001923655566,0.008105626523,0.006173454952,-24.99135223
0.001941976095,0.008105626523,0.006191775482,-26.60333177
