21,21000,-0.01897126,69.71819,51.63826,54.2183,30.49775,22.55333,9.065786,22.90905,21.50312,11.51022,16.1879,8.914123,13.65217,11.92018,12.13119,-2.920628E-06,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
22,22000,-0.01897126,68.90367,50.97993,53.57,30.08891,22.18626,8.875427,22.51468,21.12184,12.24668,15.85915,9.414291,13.35966,11.63898,11.84997,0.009714127,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
23,23000,-0.01897126,67.89893,50.20057,52.72032,29.64018,21.77089,8.670794,22.09627,20.73065,12.90999,15.52525,9.842215,13.04796,11.34824,11.55905,0.004855096,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
24,24000,-0.01897126,67.03076,49.50835,52.02781,29.19644,21.37967,8.461399,21.68747,20.32462,13.47086,15.18623,10.20345,12.73627,11.05274,11.2439,-2.920628E-06,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
25,25000,-0.02371407,66.23087,48.86938,51.36967,28.81253,21.02226,8.290077,21.32676,19.96809,13.96346,14.87214,10.49243,12.46294,10.79537,11.00147,0.004855096,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
26,26000,-0.02371407,65.31393,48.14327,50.61332,28.38873,20.62622,8.094961,20.91796,19.58681,14.37315,14.54807,10.72585,12.16563,10.5094,10.70085,0.004855096,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
27,27000,-0.02845681,64.50429,47.49945,49.94536,27.99984,20.25915,7.91888,20.54283,19.22039,14.69992,14.23398,10.89257,11.88751,10.24249,10.44388,-2.920628E-06,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
28,28000,-0.02845681,63.71903,46.87452,49.30196,27.61094,19.9114,7.747558,20.17732,18.87377,14.95354,13.92985,10.98705,11.61897,9.985119,10.18205,0.004855096,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
29,29000,-0.01897126,62.91421,46.25441,48.65366,27.23202,19.56365,7.571477,19.81661,18.5222,15.12424,13.63071,11.02039,11.34084,9.732512,9.929926,-2.920628E-06,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
30,30000,-0.02371407,62.10445,45.61008,47.99061,26.84811,19.21107,7.400156,19.45591,18.17558,15.20228,13.33158,10.98705,11.07231,9.475139,9.653556,-2.920628E-06,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
31,31000,-0.02371407,61.25566,44.93184,47.2637,26.45423,18.86332,7.224074,19.09039,17.83392,15.17789,13.04241,10.90924,10.79898,9.213,9.396581,0.004855096,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
32,32000,-0.02371407,60.51908,44.35534,46.67918,26.08528,18.51557,7.057512,18.74412,17.4873,15.08035,12.73829,10.80365,10.54003,8.965159,9.144453,-2.920628E-06,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
33,33000,-0.01897126,59.74834,43.74977,46.04063,25.71632,18.18715,6.900466,18.39784,17.15554,14.94866,12.45909,10.67583,10.28109,8.722085,8.892326,0.004855096,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
34,34000,-0.02371407,59.01663,43.16358,45.44629,25.36233,17.86354,6.738662,18.06599,16.82873,14.78284,12.1799,10.53689,10.02694,8.483776,8.6402,0.004855096,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
35,35000,-0.02371407,58.28004,42.58223,44.83721,25.00335,17.55443,6.586376,17.73415,16.51182,14.60238,11.91067,10.38129,9.772787,8.245468,8.407467,0.004855096,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
36,36000,-0.02371407,57.5337,41.99119,44.22813,24.63938,17.21152,6.43409,17.39749,16.18996,14.40241,11.63148,10.22012,9.513842,8.002394,8.165037,0.004855096,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
37,37000,-0.02845681,56.78247,41.40015,43.61415,24.27541,16.89275,6.277045,17.06083,15.8582,14.19269,11.3473,10.04228,9.264487,7.773618,7.903213,0.004855096,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
38,38000,-0.02371407,56.09954,40.86725,43.04436,23.94635,16.58846,6.129518,16.75303,15.55595,13.97322,11.08306,9.858887,9.019928,7.549608,7.694724,0.004855096,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
39,39000,-0.02371407,55.40198,40.30044,42.45985,23.59734,16.28418,5.98675,16.43561,15.25346,13.74887,10.81882,9.675491,8.780163,7.316066,7.442596,0.004855096,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
40,40000,-0.02845681,54.68491,39.74331,41.89006,23.25332,15.96542,5.839222,16.10376,14.93609,13.51476,10.55458,9.480981,8.526013,7.082524,7.200167,0.004855096,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
41,41000,-0.01897126,54.01661,39.20557,41.34484,22.92425,15.67073,5.701213,15.80558,14.64352,13.27578,10.29533,9.292028,8.295839,6.86328,6.972283,-2.920628E-06,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
42,42000,-0.02845681,53.37758,38.70658,40.80944,22.59519,15.37086,5.567963,15.51198,14.35095,13.04167,10.04605,9.091961,8.070461,6.653569,6.754096,0.004855096,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
43,43000,-0.02371407,52.76782,38.21243,40.30352,22.29604,15.10484,5.448989,15.23275,14.07821,12.80756,9.811722,8.891893,7.854674,6.448624,6.535909,0.004855096,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
44,44000,-0.02371407,52.12392,37.71828,39.78777,21.99688,14.82431,5.320498,14.9487,13.80547,12.57346,9.582382,8.697383,7.634091,6.248445,6.332268,-2.920628E-06,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
45,45000,-0.02845681,51.42635,37.166,39.21307,21.66283,14.52928,5.187247,14.64058,13.5129,12.33447,9.328115,8.497315,7.403917,6.024435,6.094687,0.004855096,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
46,46000,-0.01897126,50.85074,36.71061,38.74644,21.36368,14.26326,5.073033,14.37579,13.25504,12.10037,9.103762,8.297248,7.202515,5.833788,5.900743,0.004855096,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
47,47000,-0.02371407,50.2361,36.21647,38.2356,21.05954,13.99241,4.9493,14.10137,12.99222,11.86626,8.874423,8.102736,6.991523,5.638375,5.7068,-2.920628E-06,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
48,48000,-0.02845681,49.64586,35.74655,37.75423,20.7604,13.73123,4.835085,13.83176,12.72444,11.63703,8.650069,7.90267,6.785326,5.442963,5.508007,-2.920628E-06,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
49,49000,-0.02371407,49.04098,35.27662,37.25813,20.46623,13.46522,4.720871,13.55734,12.46658,11.40293,8.425716,7.70816,6.579129,5.252316,5.318912,0.009714127,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
50,50000,-0.02371407,48.4361,34.8067,36.76202,20.16708,13.19436,4.611415,13.28773,12.20872,11.16882,8.206348,7.513649,6.382522,5.066435,5.124968,0.004855096,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
51,51000,-0.02371407,47.85561,34.34647,36.3003,19.87292,12.93802,4.4972,13.02294,11.95086,10.94447,7.98698,7.319139,6.18112,4.875789,4.926176,0.009714127,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
52,52000,-0.02371407,47.23108,33.85717,35.77473,19.58374,12.68168,4.387745,12.75815,11.70291,10.72499,7.777584,7.124629,5.979719,4.689908,4.741929,0.004855096,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
53,53000,-0.02845681,46.62105,33.37271,35.29336,19.26963,12.40599,4.27353,12.47891,11.43514,10.49576,7.55323,6.935676,5.773521,4.499261,4.552834,0.004855096,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
54,54000,-0.02371407,46.15742,32.99968,34.90041,19.02034,12.18834,4.183111,12.25745,11.20703,10.27141,7.363776,6.746724,5.600891,4.337212,4.387981,0.004855096,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
55,55000,-0.02845681,45.55227,32.52975,34.39448,18.74113,11.94651,4.083172,12.01192,10.97892,10.05194,7.159365,6.557771,5.423466,4.170396,4.213432,0.004855096,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
56,56000,-0.02371407,45.02521,32.11312,33.96714,18.47189,11.70951,3.983235,11.76638,10.74585,9.83734,6.95994,6.374376,5.23645,3.998814,4.038882,0.004855096,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
57,57000,-0.02845681,44.4591,31.67227,33.52016,18.1877,11.45801,3.878538,11.51122,10.50783,9.622743,6.755529,6.185423,5.054229,3.822466,3.869182,0.004855096,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
58,58000,-0.02371407,43.99059,31.2943,33.12721,17.93841,11.2452,3.792877,11.29939,10.2946,9.408145,6.571061,6.007585,4.886395,3.665183,3.718875,0.004855096,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
59,59000,-0.02371407,43.48793,30.91146,32.69987,17.69909,11.03238,3.702457,11.08755,10.09128,9.198425,6.40155,5.829747,4.72815,3.522198,3.573418,0.004855096,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
60,60000,-0.02371407,42.96086,30.48501,32.29218,17.42487,10.78572,3.607278,10.84683,9.858218,8.993582,6.202124,5.651909,4.550725,3.355382,3.413414,0.004855096,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
61,61000,-0.02371407,42.51188,30.1361,31.91888,17.19552,10.59709,3.526376,10.635,9.654905,8.788739,6.042584,5.479629,4.397275,3.212397,3.272805,-2.920628E-06,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
62,62000,-0.01897126,41.90184,29.66118,31.41278,16.91132,10.34074,3.426439,10.37984,9.41688,8.583896,5.838173,5.301791,4.215055,3.031282,3.093407,0.004855096,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
63,63000,-0.02371407,41.38454,29.24927,30.99488,16.65206,10.11342,3.345536,10.15837,9.203649,8.379053,5.648719,5.12951,4.052015,2.883531,2.9431,0.004855096,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
64,64000,-0.02371407,40.91115,28.88097,30.59665,16.40277,9.900609,3.259876,9.94654,8.995377,8.179088,5.479208,4.962788,3.884181,2.73578,2.797642,0.004855096,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
65,65000,-0.02371407,40.42313,28.49329,30.20824,16.14849,9.68296,3.169456,9.720263,8.782146,7.983999,5.29474,4.78495,3.730732,2.578496,2.647336,0.004855096,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
66,66000,-0.02371407,39.98878,28.15891,29.85918,15.91416,9.484657,3.093313,9.518059,8.58875,7.78891,5.130214,4.623784,3.577283,2.440278,2.506727,-2.920628E-06,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
67,67000,-0.02371407,39.5398,27.79546,29.48552,15.69475,9.286355,3.021928,9.325482,8.400313,7.5987,4.975659,4.462618,3.43822,2.306825,2.385512,0.004855096,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
68,68000,-0.02371407,39.05178,27.41747,29.09712,15.45007,9.073543,2.931509,9.108835,8.197001,7.413365,4.806148,4.301452,3.279975,2.154308,2.235205,0.004855096,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
69,69000,-0.01897126,38.56863,27.03948,28.70872,15.20039,8.865566,2.855365,8.892187,7.998646,7.218277,4.631651,4.140287,3.126526,2.011323,2.094596,-2.920628E-06,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
70,70000,-0.02845681,38.15869,26.71964,28.38424,14.98067,8.667264,2.779222,8.70924,7.810209,7.032943,4.472111,3.979121,2.982668,1.87787,1.968533,0.004855096,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
71,71000,-0.02371407,37.77803,26.40949,28.04992,14.78593,8.507655,2.722115,8.540736,7.651525,6.852485,4.337499,3.823513,2.862786,1.763482,1.857015,-2.920628E-06,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
72,72000,-0.02371407,37.34857,26.07027,27.70085,14.56621,8.314189,2.645972,8.34816,7.473007,6.676906,4.192915,3.673462,2.728518,1.634796,1.730951,0.004855096,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
73,73000,-0.02371407,36.89959,25.73105,27.35178,14.3415,8.120723,2.569829,8.155584,7.289529,6.501327,4.033375,3.523411,2.589454,1.501343,1.600039,0.004855096,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
74,74000,-0.02371407,36.48964,25.40636,27.00762,14.12678,7.946604,2.503204,7.972637,7.115969,6.330624,3.888792,3.37336,2.455187,1.377423,1.473976,0.004855096,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
75,75000,-0.02371407,35.95282,24.97991,26.56514,13.86711,7.714445,2.417543,7.751174,6.907697,6.150167,3.71928,3.22331,2.296942,1.224905,1.323669,-2.920628E-06,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
76,76000,-0.02371407,35.6356,24.72307,26.29965,13.67736,7.554836,2.360435,7.592299,6.744054,5.979464,3.574697,3.084374,2.172265,1.110518,1.217,-2.920628E-06,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
77,77000,-0.02845681,35.20614,24.39354,25.95058,13.46263,7.37588,2.29381,7.409352,6.570494,5.813639,3.435099,2.939881,2.042793,0.9865972,1.100634,-2.920628E-06,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
78,78000,-0.02371407,34.79132,24.06401,25.62118,13.24791,7.192087,2.217667,7.221591,6.396934,5.647813,3.285531,2.795388,1.908525,0.8579107,0.9745705,0.004855096,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
79,79000,-0.02845681,34.3765,23.74417,25.28194,13.02819,6.988948,2.155801,7.033829,6.218415,5.481988,3.135962,2.650894,1.769461,0.7292242,0.8533556,0.004855096,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
80,80000,-0.02845681,33.98119,23.42918,24.94762,12.82346,6.834176,2.089176,6.865325,6.054772,5.316164,2.991378,2.517515,1.644784,0.6148362,0.7369893,-2.920628E-06,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
81,81000,-0.02371407,33.62006,23.14811,24.65755,12.6387,6.664893,2.027309,6.701635,5.901048,5.160092,2.871723,2.37858,1.524902,0.5052144,0.6400174,0.004855096,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
82,82000,-0.01897126,33.21011,22.83311,24.32323,12.43396,6.490774,1.965443,6.523503,5.737405,5.004021,2.732126,2.239645,1.400225,0.3955926,0.5236511,0.004855096,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
83,83000,-0.02371407,32.83921,22.53751,24.03316,12.21924,6.311818,1.908336,6.34537,5.573763,4.843073,2.592528,2.106266,1.270752,0.2716722,0.4072849,0.004855096,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
84,84000,-0.02371407,32.50248,22.27582,23.73326,12.04946,6.171555,1.855988,6.205752,5.429956,4.691879,2.472873,1.978444,1.160461,0.1715828,0.3054643,0.004855096,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
85,85000,-0.02371407,32.11206,21.96567,23.43335,11.83973,5.992599,1.794121,6.032434,5.271273,4.540686,2.333275,1.845067,1.040579,0.0524286,0.1939467,-2.920628E-06,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
86,86000,-0.02371407,31.75092,21.6846,23.13345,11.64997,5.828153,1.741773,5.868744,5.112589,4.389493,2.203649,1.717245,0.9159012,-0.06197494,0.08242896,0.004855096,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
87,87000,-0.02371407,31.39459,21.40353,22.83846,11.46022,5.67338,1.679907,5.709869,4.958865,4.238298,2.079008,1.589424,0.8056098,-0.1716231,-0.01455694,0.004855096,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
88,88000,-0.02845681,30.965,21.06431,22.49431,11.2405,5.494424,1.622799,5.522108,4.790263,4.091982,1.934425,1.467161,0.6713418,-0.2955732,-0.1503822,0.004855096,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
89,89000,-0.02371407,30.66233,20.8317,22.2534,11.07571,5.344489,1.565692,5.38249,4.651415,3.950543,1.809784,1.33934,0.5706409,-0.3909194,-0.2376984,0.004855096,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
90,90000,-0.02371407,30.32549,20.56517,21.97316,10.88596,5.189716,1.518103,5.233244,4.502649,3.799349,1.690129,1.222634,0.4555542,-0.5005676,-0.35412,0.004855096,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
91,91000,-0.02371407,29.94471,20.25987,21.65359,10.70119,5.020433,1.451477,5.069554,4.348925,3.667665,1.565488,1.094813,0.3356721,-0.614983,-0.451138,0.004855096,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
92,92000,-0.02845681,29.56394,19.96426,21.36844,10.48148,4.836641,1.39437,4.891422,4.185282,3.521349,1.415919,0.9725497,0.2014043,-0.7293985,-0.5772614,-2.920628E-06,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
93,93000,-0.02845681,29.14899,19.64442,21.01937,10.27175,4.662521,1.337263,4.713289,4.016681,3.370154,1.276322,0.8502852,0.07672691,-0.858116,-0.6985339,-2.920628E-06,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
94,94000,-0.02371407,28.89025,19.4312,20.80796,10.11195,4.527095,1.299191,4.5833,3.887751,3.233592,1.161652,0.7335792,-0.02398115,-0.9486949,-0.790701,0.004855096,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
95,95000,-0.02371407,28.51436,19.14528,20.50314,9.937181,4.377159,1.246843,4.434054,3.743944,3.097031,1.041997,0.6113164,-0.1342946,-1.053576,-0.8828682,-2.920628E-06,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
96,96000,-0.02371407,28.23122,18.92236,20.26715,9.777386,4.24657,1.208771,4.304065,3.619972,2.965346,0.932313,0.4946103,-0.2302194,-1.144155,-0.9750352,0.004855096,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
97,97000,-0.02371407,27.84068,18.61706,19.95249,9.582637,4.077287,1.156423,4.125932,3.471206,2.833661,0.8076723,0.3779033,-0.3501254,-1.253803,-1.086606,-2.920628E-06,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
98,98000,-0.02845681,27.61124,18.43291,19.76567,9.427836,3.956371,1.118351,3.995944,3.337317,2.697099,0.6979884,0.2834269,-0.4508464,-1.344382,-1.178773,0.004855096,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
99,99000,-0.02371407,27.29881,18.18576,19.49526,9.273037,3.820945,1.075521,3.865955,3.218305,2.565415,0.5932901,0.1667217,-0.5467711,-1.430193,-1.256387,0.004855096,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
100,100000,-0.01897126,26.91315,17.88531,19.20027,9.078288,3.651662,1.032691,3.697451,3.059621,2.438607,0.4636637,0.05557206,-0.6666771,-1.549376,-1.372809,0.004855096,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
101,101000,-0.02371407,26.65441,17.68177,18.97903,8.918494,3.521073,0.994619,3.572277,2.93565,2.3118,0.3639511,-0.05555481,-0.7626018,-1.639955,-1.460125,-2.920628E-06,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
102,102000,-0.01897126,26.32734,17.42493,18.71354,8.743718,3.38081,0.9517885,3.432659,2.80176,2.180115,0.2542672,-0.161109,-0.8729153,-1.740069,-1.552292,0.004855096,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
103,103000,-0.02371407,26.05884,17.21655,18.4923,8.6039,3.259894,0.913717,3.317114,2.687706,2.058184,0.1545546,-0.2722186,-0.9544514,-1.82588,-1.629907,0.004855096,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
104,104000,-0.01897126,25.73664,16.96456,18.23665,8.434118,3.119631,0.8708864,3.177496,2.563735,1.936253,0.04487076,-0.3777728,-1.059969,-1.921226,-1.726925,0.004855096,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
105,105000,-0.02371407,25.4535,16.74649,17.99574,8.279319,2.989042,0.828056,3.052322,2.444722,1.814324,-0.06484327,-0.4777715,-1.151097,-2.002271,-1.814241,0.004855096,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
106,106000,-0.02845681,25.18012,16.52842,17.78925,8.124518,2.858453,0.7899845,2.927147,2.315792,1.692393,-0.1646016,-0.5833256,-1.247022,-2.088082,-1.896706,0.004855096,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
107,107000,-0.01897126,24.81399,16.2425,17.46968,7.949743,2.708516,0.742395,2.777901,2.176944,1.57534,-0.2793236,-0.6833243,-1.352539,-2.192963,-1.988873,0.004855096,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
108,108000,-0.02371407,24.58455,16.05835,17.30252,7.794942,2.5876,0.7138414,2.657541,2.06289,1.458286,-0.3790819,-0.7833229,-1.443668,-2.278775,-2.071339,0.009714127,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
109,109000,-0.02371407,24.25747,15.80151,17.03703,7.640142,2.457011,0.6710109,2.527552,1.938919,1.34611,-0.4838281,-0.8888772,-1.539592,-2.364586,-2.158655,0.004855096,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
110,110000,-0.02371407,24.00362,15.61245,16.8207,7.495329,2.336095,0.6376983,2.416821,1.829824,1.229057,-0.5785985,-0.9888759,-1.625925,-2.445631,-2.236269,0.004855096,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
111,111000,-0.02845681,23.72536,15.3845,16.59455,7.335535,2.205505,0.6043857,2.282018,1.705852,1.112004,-0.6833447,-1.083319,-1.721849,-2.53621,-2.323586,0.004855096,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
